"asin","fnsku","product_name","fulfillment_center","country_code","longest_side","median_side","shortest_side","measurement_units","weight","weight_units","item_volume","volume_units","product_size_tier","average_quantity_on_hand","average_quantity_pending_removal","estimated_total_item_volume","month_of_charge","storage_utilization_ratio","storage_utilization_ratio_units","base_rate","utilization_surcharge_rate","avg_qty_for_sus","est_vol_for_sus","est_base_msf","est_sus","currency","estimated_monthly_storage_fee","dangerous_goods_storage_type","eligible_for_inventory_discount","qualifies_for_inventory_discount","total_incentive_fee_amount","breakdown_incentive_fee_amount","average_quantity_customer_orders"
"B0132LPUTE","X00295TQCX","VIVOSUN 50-Pack 3 Gallon Grow Bags for Plants, Black-and-White Material for Potting Up Seedlings and Rooting","'YVR4'","CA","22.0","22.0","4.0","centimeters","1.2","kilograms","0.0019","cubic meters","Standard-Size","14.73","0.0","0.0281","2026-04","7.5","weeks","40.0","0.0","13.87","0.0268","1.1255","0.0","CAD","1.1255","--","N","N","0.0","--","0.2"
"B07QTHF9ZT","X0029LVMNN","VIVOSUN 0.2 Gallon Handheld Garden Pump Sprayer, 27 oz Gallon Lawn & Garden Pressure Water Spray Bottle with Adjustable Brass Nozzle, for Plants and Other Cleaning Solutions (0.8L Green)","'YVR4'","CA","31.3","15.7","14.5","centimeters","0.37","kilograms","0.0071","cubic meters","Standard-Size","3.7","0.0","0.0259","2026-04","7.5","weeks","40.0","0.0","2.93","0.0209","1.0356","0.0","CAD","1.0356","--","N","N","0.0","--","0.07"
"B07SVYP3V5","X0029QTUX7","VIVOSUN 1 Pack 50 Gallon Grow Bag, Fabric Pot with Handles for Growing Vegtables and Plants","'YVR4'","CA","38.1","28.0","6.5","centimeters","0.49","kilograms","0.0069","cubic meters","Standard-Size","0.03","0.0","2.0E-4","2026-04","7.5","weeks","40.0","0.0","0.03","2.0E-4","0.0092","0.0","CAD","0.0092","--","N","N","0.0","--","0.0"
"B07SN2JKSZ","X0029YJ3KT","VIVOSUN 5 Pack 7 Gallon Square Grow Bags, Thick Fabric Bags with Handles","'YVR4'","CA","32.9","32.5","5.5","centimeters","0.95","kilograms","0.0059","cubic meters","Standard-Size","0.97","0.0","0.0057","2026-04","7.5","weeks","40.0","0.0","0.83","0.0049","0.2274","0.0","CAD","0.2274","--","N","N","0.0","--","0.0"
"B01M5IASHD","X002ALDC3Z","VIVOSUN Digital pH Meter, 0.01pH High Accuracy Pen Type pH Tester for Hydroponics, Household Drinking, Pool and Aquarium, Yellow, UL Certified","'YVR4'","CA","16.8","5.4","3.2","centimeters","0.11","kilograms","3.0E-4","cubic meters","Standard-Size","18.8","0.0","0.0051","2026-04","7.5","weeks","40.0","0.0","14.47","0.0042","0.2028","0.0","CAD","0.2028","--","N","N","0.0","--","5.67"
"B07TDJ6H7Z","X002AMSP1X","VIVOSUN 2-Pack LCD Digital Aquarium Thermometer Fish Tank Water Terrarium Temperature with Suction Cup for Turtle","'YVR4'","CA","18.5","9.7","4.5","centimeters","0.08","kilograms","8.0E-4","cubic meters","Standard-Size","21.67","0.0","0.0175","2026-04","7.5","weeks","40.0","0.0","5.9","0.0048","0.6999","0.0","CAD","0.6999","--","N","N","0.0","--","0.0"
"B07T887H59","X002AMSQV7","VIVOSUN 1-Pack LCD Digital Aquarium Thermometer Fish Tank Water Terrarium Temperature with Suction Cup for Turtle","'YVR4'","CA","12.9","8.8","1.8","centimeters","0.04","kilograms","2.0E-4","cubic meters","Standard-Size","40.0","0.0","0.0082","2026-04","7.5","weeks","40.0","0.0","4.83","0.001","0.3269","0.0","CAD","0.3269","--","N","N","0.0","--","0.0"
"B06XKMH86J","X002AO9XN5","VIVOSUN pH and TDS Meter Combo, 0.05ph High Accuracy Pen Type pH Meter ± 2% Readout Accuracy 3-in-1 TDS EC Temperature Meter for Hydroponics, Household Drinking, and Aquarium, UL Certified","'YVR4'","CA","17.7","9.9","3.2","centimeters","0.19","kilograms","6.0E-4","cubic meters","Standard-Size","42.77","0.0","0.0238","2026-04","7.5","weeks","40.0","0.0","6.53","0.0037","0.954","0.0","CAD","0.954","--","N","N","0.0","--","0.23"
"B07TBDJV31","X002AOLNXD","VIVOSUN 4-Pack LCD Digital Aquarium Thermometer Fish Tank Water Terrarium Temperature with Suction Cup for Turtle","'YVR4'","CA","23.5","11.8","5.0","centimeters","0.19","kilograms","0.0014","cubic meters","Standard-Size","11.67","0.0","0.0162","2026-04","7.5","weeks","40.0","0.0","1.57","0.0022","0.647","0.0","CAD","0.647","--","N","N","0.0","--","0.0"
"B07FJWM52K","X002B0KFFN","VIVOSUN 2700 GPH Submersible Water Pump, 120W Pond Pump, Ultra Quiet Aquarium Pump with 15FT. Lift Height for Pond Waterfall, Fish Tank, Statuary, or Hydroponics","'YVR4'","CA","29.0","21.6","20.8","centimeters","3.28","kilograms","0.013","cubic meters","Oversize","0.6","0.0","0.0078","2026-04","9.6","weeks","28.0","0.0","0.6","0.0078","0.2189","0.0","CAD","0.2189","--","N","N","0.0","--","0.0"
"B07FFXXRCT","X002B5A689","VIVOSUN 4500 GPH Submersible Water Pump, 220W Pond Pump, Ultra Quiet Aquarium Pump with 19 FT. Lift Height for Pond Waterfall, Fish Tank, Statuary, or Hydroponics","'YVR4'","CA","33.5","22.8","21.8","centimeters","4.58","kilograms","0.0167","cubic meters","Oversize","0.8","0.0","0.0128","2026-04","9.6","weeks","28.0","0.0","0.77","0.0128","0.3574","0.0","CAD","0.3574","--","N","N","0.0","--","0.03"
"B07FJV5MWP","X002B5JSUL","VIVOSUN 1600 GPH Submersible Water Pump, 100W Pond Pump, Ultra Quiet Aquarium Pump with 14FT. Lift Height for Pond, Waterfall, Fish Tank, Statuary, Hydroponic","'YVR4'","CA","27.9","20.7","19.2","centimeters","2.88","kilograms","0.0111","cubic meters","Standard-Size","0.03","0.0","4.0E-4","2026-04","7.5","weeks","40.0","0.0","0.03","4.0E-4","0.0148","0.0","CAD","0.0148","--","N","N","0.0","--","0.0"
"B07FJZ55Y9","X002B5KMRJ","VIVOSUN 9000 GPH Submersible Water Pump, 620W Pond Pump, Ultra Quiet Aquarium Pump with 26.5 FT. Lift Height for Pond Waterfall, Fish Tank, Statuary, or Hydroponics","'YVR4'","CA","32.0","24.2","23.5","centimeters","7.04","kilograms","0.0182","cubic meters","Oversize","0.13","0.0","0.0024","2026-04","9.6","weeks","28.0","0.0","0.07","0.0012","0.0679","0.0","CAD","0.0679","--","N","N","0.0","--","0.0"
"B01DNUIHGM","X002D2ERET","VIVOSUN 3 inch x 7 ft Heavy Duty Double-Side Indoor Outdoor Dust Barriers Peel & Stick Zipper for Tarp One Pack Black","'YVR4'","CA","9.1","9.1","9.1","centimeters","0.16","kilograms","8.0E-4","cubic meters","Standard-Size","0.17","0.0","1.0E-4","2026-04","7.5","weeks","40.0","0.0","0.17","1.0E-4","0.005","0.0","CAD","0.005","--","N","N","0.0","--","0.0"
"B0823BFW6P","X002EE3AFN","VIVOSUN Insulated Spiral Pipe Wrap Insulation Bubble Film 6-Inch by 25-Feet, 2 Pack","'YVR4'","CA","38.29","20.1","15.6","centimeters","0.74","kilograms","0.012","cubic meters","Standard-Size","1.43","0.0","0.0172","2026-04","7.5","weeks","40.0","0.0","1.43","0.0172","0.6884","0.0","CAD","0.6884","--","N","N","0.0","--","0.0"
"B07R22S3B5","X002HBM045","VIVOSUN 50 Pcs 6 Inch Plastic Plant Nursery Pots, Seed Starting Pot, Flower Plant Container for Seedlings, Cuttings, Transplanting","'YVR4'","CA","35.0","31.6","17.1","centimeters","1.29","kilograms","0.0189","cubic meters","Standard-Size","0.1","0.0","0.0019","2026-04","7.5","weeks","40.0","0.0","0.07","0.0013","0.0757","0.0","CAD","0.0757","--","N","N","0.0","--","0.0"
"B07S72KGJ7","X002HBN5XZ","VIVOSUN 5oz/sq.yd Barrier Landscape Fabric 3 x 50 Ft., Commercial Ground Cover Fabric Block, Gardening Fabric Mat, Black Heavy Duty Garden Cloth Felt for Flower Bed, Patio, Orchard, and Playground","'YVR4'","CA","35.0","32.0","18.0","centimeters","2.45","kilograms","0.0202","cubic meters","Standard-Size","20.5","0.0","0.4126","2026-04","7.5","weeks","40.0","0.0","5.67","0.1142","16.5047","0.0","CAD","16.5047","--","N","N","0.0","--","0.03"
"B081N6NQ7B","X002IK09KH","VIVOSUN 6 Inch 50-Pack Garden Stakes, Galvanized Steel Landscape Stapes 11 Gauge U-Shaped Pins for Weed Barrier Fabric, Ground Cover, Soaker Hose, Irrigation Tubing, Holding Fence","'YVR4'","CA","16.7","10.9","3.3","centimeters","0.73","kilograms","6.0E-4","cubic meters","Standard-Size","86.03","0.0","0.0516","2026-04","7.5","weeks","40.0","0.0","17.03","0.0102","2.0656","0.0","CAD","2.0656","--","N","N","0.0","--","0.07"
"B07Y81DTTJ","X002IRQ01R","VIVOSUN 1 Gallon Pump Pressure Sprayer, 4L Pressurized Lawn & Garden Water Spray Bottle with 3 Water Nozzles, Adjustable Shoulder Strap, Pressure Relief Valve, for Plants and Cleaning","'YVR4'","CA","40.9","18.8","18.6","centimeters","1.17","kilograms","0.0143","cubic meters","Standard-Size","0.17","0.0","5.0E-4","2026-04","7.5","weeks","40.0","0.0","0.03","5.0E-4","0.0191","0.0","CAD","0.0191","--","N","N","0.0","--","0.13"
"B07Y82117Q","X002IRT8BB","VIVOSUN 1.3 Gallon Pump Pressure Sprayer, 5L Pressurized Lawn & Garden Water Spray Bottle with 3 Water Nozzles, Adjustable Shoulder Strap, Pressure Relief Valve, for Plants and Cleaning","'YVR4'","CA","44.7","18.6","18.5","centimeters","1.23","kilograms","0.0154","cubic meters","Standard-Size","0.2","0.0","0.0026","2026-04","7.5","weeks","40.0","0.0","0.17","0.0026","0.1025","0.0","CAD","0.1025","--","N","N","0.0","--","0.03"
"B087TJGHWJ","X002JO1G95","VIVOSUN Indoor Hydroponics Anti UVA & UVB Grow Room Glasses Goggles with Glasses Case","'YVR4'","CA","19.0","11.2","6.5","centimeters","0.15","kilograms","0.0014","cubic meters","Standard-Size","3.07","0.0","0.0042","2026-04","7.5","weeks","40.0","0.0","3.07","0.0042","0.1697","0.0","CAD","0.1697","--","N","N","0.0","--","0.0"
"B08228CNGT","X002JPFX0R","VIVOSUN 3-in-1 Digital pH Meter with ATC, ±0.1 pH Accuracy, 0-14.0 pH Measurement Range","'YVR4'","CA","20.9","8.3","4.9","centimeters","0.14","kilograms","9.0E-4","cubic meters","Standard-Size","1.73","0.0","0.0015","2026-04","7.5","weeks","40.0","0.0","1.53","0.0013","0.0589","0.0","CAD","0.0589","--","N","N","0.0","--","0.0"
"B07ZR9ZMS7","X002K0ZUIB","VIVOSUN 3567 GPH Submersible Water Pump, 130W Pond Pump, Ultra Quiet Aquarium Pump with 14.8FT Lift Height for Pond, Waterfall, Fish Tank, Statuary, Hydroponic","'YVR4'","CA","39.29","20.6","17.5","centimeters","3.03","kilograms","0.0142","cubic meters","Standard-Size","0.33","0.0","0.0047","2026-04","7.5","weeks","40.0","0.0","0.33","0.0047","0.1889","0.0","CAD","0.1889","--","N","N","0.0","--","0.0"
"B07ZR9VNCP","X002K1PH8X","VIVOSUN 1982 GPH and Submersible Water Pump, 110W Pond Pump, Ultra Quiet Aquarium Pump with 14.8FT Lift Height for Pond, Waterfall, Fish Tank, Statuary, Hydroponic","'YVR4'","CA","39.5","20.4","17.6","centimeters","3.27","kilograms","0.0142","cubic meters","Standard-Size","5.57","0.0","0.078","2026-04","7.5","weeks","40.0","0.0","5.5","0.078","3.1201","0.0","CAD","3.1201","--","N","N","0.0","--","0.07"
"B083XMPXGB","X002MBSJ9F","VIVOSUN 5 Tier Vertical Gardening Stackable Planter for Strawberries, Flowers, Herbs, Vegetables Ivory","'YVR4'","CA","35.0","35.0","21.0","centimeters","2.38","kilograms","0.0257","cubic meters","Oversize","0.03","0.0","9.0E-4","2026-04","9.6","weeks","28.0","0.0","0.03","9.0E-4","0.024","0.0","CAD","0.024","--","N","N","0.0","--","0.0"
"B08889K4D2","X002NT8NJ7","VIVOSUN 7 Day Programmable Timer Indoor Digital Electronic Timer with Dual Outlet, 20 On/Off Program Setting, and Countdown Setting, 2 Pack","'YVR4'","CA","10.5","9.9","7.5","centimeters","0.3","kilograms","8.0E-4","cubic meters","Standard-Size","17.67","0.0","0.0134","2026-04","7.5","weeks","40.0","0.0","0.1","1.0E-4","0.5364","0.0","CAD","0.5364","--","N","N","0.0","--","0.47"
"B0887SFLMR","X002NTA8NL","VIVOSUN 7 Day Programmable Timer Indoor Digital Electronic Timer with Dual Outlet, 20 On/Off Program Setting, and Countdown Setting","'YVR4'","CA","10.4","7.1","7.0","centimeters","0.12","kilograms","5.0E-4","cubic meters","Standard-Size","36.83","0.0","0.019","2026-04","7.5","weeks","40.0","0.0","0.0","0.0","0.7588","0.0","CAD","0.7588","--","N","N","0.0","--","0.13"
"B081ZM97QQ","X002P7IK81","VIVOSUN 3"" x 20"" Seedling Heat Mat and Digital Thermostat Combo Set, UL & MET-Certified Heating Pad for Hydroponic, Kombucha Tea, Brewing, Fermentation & Plant Germination","'YVR4'","CA","19.2","19.0","5.7","centimeters","0.56","kilograms","0.0021","cubic meters","Standard-Size","1.4","0.53","0.0018","2026-04","7.5","weeks","40.0","0.0","0.87","0.0018","0.0721","0.0","CAD","0.0721","--","N","N","0.0","--","0.0"
"B0885SVNRQ","X002PDMXN3","VIVOSUN 5-Pack 25 Gallon Grow Bags Heavy Duty 300G Thickened Nonwoven Plant Fabric Pots with Handles Tan","'YVR4'","CA","42.7","32.29","9.8","centimeters","1.69","kilograms","0.0135","cubic meters","Standard-Size","4.87","0.0","0.0595","2026-04","7.5","weeks","40.0","0.0","2.9","0.0392","2.3782","0.0","CAD","2.3782","--","N","N","0.0","--","0.67"
"B0885S2TDF","X002PDW103","VIVOSUN 5-Pack 20 Gallon Grow Bags Heavy Duty 300G Thickened Nonwoven Plant Fabric Pots with Handles Tan","'YVR4'","CA","42.1","29.8","8.4","centimeters","1.49","kilograms","0.0105","cubic meters","Standard-Size","3.37","0.0","0.0337","2026-04","7.5","weeks","40.0","0.0","0.1","0.0011","1.349","0.0","CAD","1.349","--","N","N","0.0","--","0.17"
"B082M7FNK6","X00305V0TN","VIVOSUN 480GPH Submersible Pump(1800L/H, 25W), Ultra Quiet Water Pump with 7.2ft High Lift, Fountain Pump with 5ft Power Cord, 3 Nozzles for Fish Tank, Aquarium, Statuary, Hydroponics","'YVR4'","CA","15.4","10.7","9.5","centimeters","0.67","kilograms","0.0016","cubic meters","Standard-Size","17.17","0.0","0.0269","2026-04","7.5","weeks","40.0","0.0","13.63","0.0213","1.0749","0.0","CAD","1.0749","--","N","N","0.0","--","0.0"
"B08HRW31D4","X003ASDM2D","VIVOSUN 10-Pack 15 Gallon Grow Bags Heavy Duty 300G Thickened Nonwoven Plant Fabric Pots with Handles","'YVR4'","CA","34.5","28.8","16.3","centimeters","2.44","kilograms","0.0162","cubic meters","Standard-Size","0.47","0.0","0.0049","2026-04","7.5","weeks","40.0","0.0","0.1","0.0016","0.1944","0.0","CAD","0.1944","--","N","N","0.0","--","0.17"
"B097PJS964","X003ASERIL","VIVOSUN 10-Pack 30 Gallon Grow Bags Heavy Duty 300G Thickened Nonwoven Plant Fabric Pots with Handles","'YVR4'","CA","44.5","29.69","21.11","centimeters","3.67","kilograms","0.0279","cubic meters","Oversize","2.17","0.0","0.0567","2026-04","9.6","weeks","28.0","0.0","0.53","0.0149","1.5877","0.0","CAD","1.5877","--","N","N","0.0","--","0.13"
"B097PJW1QP","X003DQEKYL","VIVOSUN 10-Pack 20 Gallon Grow Bags Heavy Duty 300G Thickened Nonwoven Plant Fabric Pots with Handles","'YVR4'","CA","43.51","30.71","16.1","centimeters","2.93","kilograms","0.0215","cubic meters","Standard-Size","1.3","0.0","0.005","2026-04","7.5","weeks","40.0","0.0","0.03","7.0E-4","0.2008","0.0","CAD","0.2008","--","N","N","0.0","--","4.1"
"B097PHG8PV","X003DQFPYZ","VIVOSUN 10-Pack 25 Gallon Grow Bags Heavy Duty 300G Thickened Nonwoven Plant Fabric Pots with Handles","'YVR4'","CA","44.78","32.59","17.6","centimeters","3.29","kilograms","0.0257","cubic meters","Standard-Size","1.43","0.0","0.0368","2026-04","7.5","weeks","40.0","0.0","0.0","0.0","1.4728","0.0","CAD","1.4728","--","N","N","0.0","--","0.0"
"B08HRSGQV7","X003DQFSFV","VIVOSUN 10-Pack 10 Gallon Grow Bags Heavy Duty 300G Thickened Nonwoven Plant Fabric Pots with Handles","'YVR4'","CA","32.4","25.0","14.6","centimeters","1.85","kilograms","0.0118","cubic meters","Standard-Size","0.13","0.0","0.0016","2026-04","7.5","weeks","40.0","0.0","0.03","4.0E-4","0.0631","0.0","CAD","0.0631","--","N","N","0.0","--","0.0"
"B0BBVT3P6G","X003FFTIB5","VIVOSUN 5-in-1 Digital PH Meter with PH/Salinity/TDS/EC/Temperature Function, Backlight Screen, IP67 Waterproof for Hydroponics, Home Drinking, Pool and Aquarium","'YVR4'","CA","21.3","8.1","4.9","centimeters","0.16","kilograms","8.0E-4","cubic meters","Standard-Size","22.53","0.0","0.019","2026-04","7.5","weeks","40.0","0.0","16.53","0.014","0.762","0.0","CAD","0.762","--","N","N","0.0","--","0.0"
"B0BCVM2P9K","X003FHDSOL","VIVOSUN 5 x 15 ft. Plant Trellis Netting, Heavy-Duty Polyester Grow Net, Garden Trellis Netting with Square Mesh for Climbing Plants, Vegetables, Fruits, and Flowers, 1-Pack","'YVR4'","CA","18.6","17.3","1.5","centimeters","0.12","kilograms","5.0E-4","cubic meters","Standard-Size","0.07","0.0","0.0","2026-04","7.5","weeks","40.0","0.0","0.07","0.0","0.0013","0.0","CAD","0.0013","--","N","N","0.0","--","0.0"
"B0BVM964Z8","X003RRCXQD","VIVOSUN 5 x 15 ft. Plant Trellis Netting, Heavy-Duty Polyester Grow Net, Garden Trellis Netting with Square Mesh for Climbing Plants, Vegetables, Fruits, and Flowers, 2-Pack","'YVR4'","CA","20.9","19.8","3.0","centimeters","0.24","kilograms","0.0012","cubic meters","Standard-Size","10.53","0.0","0.013","2026-04","7.5","weeks","40.0","0.0","10.5","0.013","0.5214","0.0","CAD","0.5214","--","N","N","0.0","--","0.03"
"B0BB799H1L","X003RS3C9J","VIVOSUN 7 x 10 Feet Pond Liner, 14.5 Mil Durable LLDPE Pond Liners for Koi Ponds, Aquaculture and Water Gardens, Black","'YVR4'","CA","35.5","28.0","7.1","centimeters","1.86","kilograms","0.0071","cubic meters","Standard-Size","0.87","0.0","0.0061","2026-04","7.5","weeks","40.0","0.0","0.37","0.0026","0.2447","0.0","CAD","0.2447","--","N","N","0.0","--","0.0"
"B0BB7C3V4H","X003RS5ONV","VIVOSUN 10 x 13 Feet Pond Liner, 14.5 Mil Durable LLDPE Pond Liners for Koi Ponds, Aquaculture and Water Gardens, Black","'YVR4'","CA","39.4","30.4","10.2","centimeters","3.86","kilograms","0.0122","cubic meters","Standard-Size","1.1","0.0","0.013","2026-04","7.5","weeks","40.0","0.0","0.7","0.0086","0.5213","0.0","CAD","0.5213","--","N","N","0.0","--","0.03"
"B0BY2DZJ8J","X003SZ0P73","VIVOSUN Elastic 5 x 5Ft. Trellis Netting with 4 Hooks for Climbing Plants, Vegetables, Fruits, and Flowers, 1-Pack","'YVR4'","CA","19.6","18.0","5.9","centimeters","0.27","kilograms","0.0021","cubic meters","Standard-Size","2.93","0.0","0.0055","2026-04","7.5","weeks","40.0","0.0","2.4","0.005","0.2193","0.0","CAD","0.2193","--","N","N","0.0","--","0.3"
"B0C4S397J4","X003UXKIBB","VIVOSUN Quiet Register Booster Fan for 𝟒"" 𝐱𝟏𝟎"" Holes, Cooling Heating Vent with Intelligent Thermostat Control, 10-Speeds Increase Airflow Booster Fan for Bedroom & Attic, Matte White","'YVR4'","CA","38.79","15.8","6.9","centimeters","1.12","kilograms","0.0042","cubic meters","Standard-Size","34.83","0.0","0.1473","2026-04","7.5","weeks","40.0","0.0","34.83","0.1473","5.8924","0.0","CAD","5.8924","--","N","N","0.0","--","0.0"
"B0875SPZT4","X003VVNEHR","VIVOSUN 4 Inch 16 Feet Non-Insulated Flex Air Aluminum Ducting for HVAC Ventilation with 2 Stainless Steel Clamps","'YVR4'","CA","30.6","12.0","11.4","centimeters","0.67","kilograms","0.0042","cubic meters","Standard-Size","0.27","0.0","0.0011","2026-04","7.5","weeks","40.0","0.0","0.07","3.0E-4","0.0447","0.0","CAD","0.0447","--","N","N","0.0","--","0.0"
"B07WT519SL","X003VVNGPR","VIVOSUN 6 Inch 8 Feet Black Non-Insulated Flex Air Aluminum Ducting for Ventilation w/ 2pcs 6 Inch Stainless Steel Clamps","'YVR4'","CA","17.7","17.1","15.0","centimeters","0.6","kilograms","0.0045","cubic meters","Standard-Size","0.8","0.0","0.0036","2026-04","7.5","weeks","40.0","0.0","0.07","3.0E-4","0.1453","0.0","CAD","0.1453","--","N","N","0.0","--","0.0"
"B087632ZS3","X003VVNLEX","VIVOSUN 4 Inch 16 Feet Black Non-Insulated Flex Air Aluminum Ducting for HVAC Ventilation w/Two 4 Inch Stainless Steel Clamps","'YVR4'","CA","35.79","12.3","12.0","centimeters","0.86","kilograms","0.0053","cubic meters","Standard-Size","0.2","0.0","5.0E-4","2026-04","7.5","weeks","40.0","0.0","0.0","0.0","0.0211","0.0","CAD","0.0211","--","N","N","0.0","--","0.1"
"B07B7HCHR2","X003VVPM3V","VIVOSUN 6 Inch 8 Feet Non-Insulated Flex Air Aluminum Ducting for HVAC Ventilation w/Two 4 Inch Stainless Steel Clamps","'YVR4'","CA","17.2","16.9","14.6","centimeters","0.47","kilograms","0.0042","cubic meters","Standard-Size","0.2","0.0","8.0E-4","2026-04","7.5","weeks","40.0","0.0","0.03","1.0E-4","0.034","0.0","CAD","0.034","--","N","N","0.0","--","0.0"
"B07WT4VNC1","X003VVPZ3D","VIVOSUN 6 Inch 25 Feet Black Non-Insulated Flex Air Aluminum Ducting for HVAC Ventilation w/Two 6 Inch Stainless Steel Clamps","'YVR4'","CA","41.79","17.1","16.7","centimeters","1.73","kilograms","0.0119","cubic meters","Standard-Size","3.0","0.0","0.0358","2026-04","7.5","weeks","40.0","0.0","0.3","0.0036","1.4321","0.0","CAD","1.4321","--","N","N","0.0","--","0.0"
"B07WW7CY9F","X003VVQ0EV","VIVOSUN 4 Inch 8 Feet Black Non-Insulated Flex Air Aluminum Ducting for HVAC Ventilation w/Two 4 Inch Stainless Steel Clamps","'YVR4'","CA","19.1","12.1","11.7","centimeters","0.16","kilograms","0.0027","cubic meters","Standard-Size","1.87","0.0","0.005","2026-04","7.5","weeks","40.0","0.0","0.83","0.0023","0.2019","0.0","CAD","0.2019","--","N","N","0.0","--","0.0"
"B0BY2HRPWQ","X003X2AGC5","VIVOSUN Small Grow Tent for Aerogarden, Hydroponics Growing System, 20”x14”x21” Highly Reflective Mylar Indoor Grow Tent with Sealed Bottom Design, Ventilation Window and Cable Hole Port","'YVR4'","CA","34.4","19.8","15.7","centimeters","1.73","kilograms","0.0107","cubic meters","Standard-Size","7.37","0.0","0.0788","2026-04","7.5","weeks","40.0","0.0","3.57","0.0381","3.1511","0.0","CAD","3.1511","--","N","N","0.0","--","0.0"
"B0B9GVFMCD","X003Y9MGZR","VIVOSUN 2-Pack Clamp Lamp Light with Detachable 5.5 Inch Aluminum Reflector up to 60W E26 Socket (No Bulb Included), 6 Feet Cord, UL Listed","'YVR4'","CA","21.3","18.4","12.7","centimeters","0.78","kilograms","0.005","cubic meters","Standard-Size","13.8","0.0","0.0659","2026-04","7.5","weeks","40.0","0.0","0.5","0.0025","2.6348","0.0","CAD","2.6348","--","N","N","0.0","--","0.57"
"B0B96R2RC3","X003Y9YNC1","VIVOSUN Professional Automatic Drip Irrigation Kits, 15W Output, All in One Professional Grow Kit- Includes Pump, Timer and Regulator, 8 Drip Emitters Garden Plant Watering System Indoor Outdoor","'YVR4'","CA","19.0","17.5","16.1","centimeters","1.14","kilograms","0.0054","cubic meters","Standard-Size","13.1","0.0","0.0694","2026-04","7.5","weeks","40.0","0.0","0.23","0.0012","2.7766","0.0","CAD","2.7766","--","N","N","0.0","--","0.13"
